CountryIsoCode,Country,indexCode,index,dimension,indicatorCode,indicator,year,value,note
TJK,Tajikistan,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2016,11.385,
TJK,Tajikistan,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2017,11.421,
TJK,Tajikistan,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2018,11.377,
TJK,Tajikistan,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,11.333,
TJK,Tajikistan,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2020,11.29,
TJK,Tajikistan,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2021,11.29,
TJK,Tajikistan,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2022,11.29,
TJK,Tajikistan,HDI,Human Development Index,,hdi_rank,HDI Rank,2022,126,
TJK,Tajikistan,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2015,10.917,
TJK,Tajikistan,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2016,10.906,
TJK,Tajikistan,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2017,10.895,
TJK,Tajikistan,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2018,10.883,
TJK,Tajikistan,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,10.872,
TJK,Tajikistan,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2020,10.861,
TJK,Tajikistan,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2021,10.861,
TJK,Tajikistan,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2022,10.861,
TJK,Tajikistan,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2015,3438.979,
TJK,Tajikistan,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2016,3548.428,
TJK,Tajikistan,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2017,3709.165,
TJK,Tajikistan,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2018,3912.067,
TJK,Tajikistan,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,4110.545,
TJK,Tajikistan,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2020,4205.475,
TJK,Tajikistan,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2021,4543.672,
TJK,Tajikistan,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2022,4807.214,
TJK,Tajikistan,HDI,Human Development Index,,hdi,Human Development Index (value),2015,0.651,
TJK,Tajikistan,HDI,Human Development Index,,hdi,Human Development Index (value),2016,0.655,
TJK,Tajikistan,HDI,Human Development Index,,hdi,Human Development Index (value),2017,0.659,
TJK,Tajikistan,HDI,Human Development Index,,hdi,Human Development Index (value),2018,0.664,
TJK,Tajikistan,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.668,
TJK,Tajikistan,HDI,Human Development Index,,hdi,Human Development Index (value),2020,0.656,
TJK,Tajikistan,HDI,Human Development Index,,hdi,Human Development Index (value),2021,0.677,
TJK,Tajikistan,HDI,Human Development Index,,hdi,Human Development Index (value),2022,0.679,
TJK,Tajikistan,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2015,69.306,
TJK,Tajikistan,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2016,69.549,
TJK,Tajikistan,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2017,69.905,
TJK,Tajikistan,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2018,70.353,
TJK,Tajikistan,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,70.867,
TJK,Tajikistan,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2020,67.994,
TJK,Tajikistan,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2021,71.594,
TJK,Tajikistan,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2022,71.288,
TKM,Turkmenistan,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2015,68.782,
TKM,Turkmenistan,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2016,68.777,
TKM,Turkmenistan,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2017,68.916,
TKM,Turkmenistan,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2018,68.796,
TKM,Turkmenistan,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,69.002,
TKM,Turkmenistan,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2020,68.687,
TKM,Turkmenistan,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2021,69.264,
TKM,Turkmenistan,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2022,69.41,
TKM,Turkmenistan,HDI,Human Development Index,,hdi,Human Development Index (value),2015,0.725,
TKM,Turkmenistan,HDI,Human Development Index,,hdi,Human Development Index (value),2016,0.729,
TKM,Turkmenistan,HDI,Human Development Index,,hdi,Human Development Index (value),2017,0.729,
TKM,Turkmenistan,HDI,Human Development Index,,hdi,Human Development Index (value),2018,0.73,
TKM,Turkmenistan,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.732,
TKM,Turkmenistan,HDI,Human Development Index,,hdi,Human Development Index (value),2020,0.731,
TKM,Turkmenistan,HDI,Human Development Index,,hdi,Human Development Index (value),2021,0.74,
TKM,Turkmenistan,HDI,Human Development Index,,hdi,Human Development Index (value),2022,0.744,
TKM,Turkmenistan,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2015,13657.417,
TKM,Turkmenistan,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2016,13746.041,
TKM,Turkmenistan,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2017,13134.796,
TKM,Turkmenistan,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2018,13337.271,
TKM,Turkmenistan,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,13019.581,
TKM,Turkmenistan,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2020,12449.005,
TKM,Turkmenistan,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2021,12836.362,
TKM,Turkmenistan,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2022,12859.874,
TKM,Turkmenistan,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2015,11.611,
TKM,Turkmenistan,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2016,11.903,
TKM,Turkmenistan,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2017,11.98,
TKM,Turkmenistan,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2018,12.058,
TKM,Turkmenistan,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,12.135,
TKM,Turkmenistan,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2020,12.442,
TKM,Turkmenistan,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2021,12.92,
TKM,Turkmenistan,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2022,13.241,
TKM,Turkmenistan,HDI,Human Development Index,,hdi_rank,HDI Rank,2022,94,
TKM,Turkmenistan,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2015,10.825,
TKM,Turkmenistan,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2016,10.888,
TKM,Turkmenistan,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2017,10.952,
TKM,Turkmenistan,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2018,11.015,
TKM,Turkmenistan,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,11.079,
TKM,Turkmenistan,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2020,11.143,
TKM,Turkmenistan,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2021,11.143,
TKM,Turkmenistan,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2022,11.143,
TLS,Timor-Leste,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2015,5.275,
TLS,Timor-Leste,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2016,5.26,
TLS,Timor-Leste,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2017,5.441,
TLS,Timor-Leste,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2018,5.627,
TLS,Timor-Leste,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,5.82,
TLS,Timor-Leste,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2020,6.02,
TLS,Timor-Leste,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2021,6.02,
TLS,Timor-Leste,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2022,6.02,
TLS,Timor-Leste,HDI,Human Development Index,,hdi_rank,HDI Rank,2022,155,
TLS,Timor-Leste,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2015,13.186,
TLS,Timor-Leste,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2016,13.197,
TLS,Timor-Leste,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2017,13.208,
TLS,Timor-Leste,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2018,13.219,
TLS,Timor-Leste,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,13.23,
TLS,Timor-Leste,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2020,13.242,
TLS,Timor-Leste,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2021,13.242,
TLS,Timor-Leste,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2022,13.242,
TLS,Timor-Leste,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2015,5649.423,
TLS,Timor-Leste,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2016,4457.121,
TLS,Timor-Leste,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2017,4461.621,
TLS,Timor-Leste,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2018,4375.931,
TLS,Timor-Leste,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,5016.217,
TLS,Timor-Leste,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2020,5269.539,
TLS,Timor-Leste,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2021,2004.954,
TLS,Timor-Leste,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2022,1629.16,
TLS,Timor-Leste,HDI,Human Development Index,,hdi,Human Development Index (value),2015,0.621,
TLS,Timor-Leste,HDI,Human Development Index,,hdi,Human Development Index (value),2016,0.61,
TLS,Timor-Leste,HDI,Human Development Index,,hdi,Human Development Index (value),2017,0.614,
TLS,Timor-Leste,HDI,Human Development Index,,hdi,Human Development Index (value),2018,0.616,
TLS,Timor-Leste,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.627,
TLS,Timor-Leste,HDI,Human Development Index,,hdi,Human Development Index (value),2020,0.633,
TLS,Timor-Leste,HDI,Human Development Index,,hdi,Human Development Index (value),2021,0.574,
TLS,Timor-Leste,HDI,Human Development Index,,hdi,Human Development Index (value),2022,0.566,
TLS,Timor-Leste,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2015,67.137,
TLS,Timor-Leste,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2016,67.446,
TLS,Timor-Leste,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2017,67.745,
TLS,Timor-Leste,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2018,68.017,
TLS,Timor-Leste,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,68.268,
TLS,Timor-Leste,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2020,68.475,
TLS,Timor-Leste,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2021,67.737,
TLS,Timor-Leste,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2022,69.056,
TON,Tonga,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2015,70.607,
TON,Tonga,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2016,70.661,
TON,Tonga,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2017,70.713,
TON,Tonga,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2018,70.779,
TON,Tonga,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,70.871,
TON,Tonga,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2020,70.928,
TON,Tonga,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2021,70.986,
TON,Tonga,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2022,71.27,
TON,Tonga,HDI,Human Development Index,,hdi,Human Development Index (value),2015,0.723,
TON,Tonga,HDI,Human Development Index,,hdi,Human Development Index (value),2016,0.728,
TON,Tonga,HDI,Human Development Index,,hdi,Human Development Index (value),2017,0.734,
TON,Tonga,HDI,Human Development Index,,hdi,Human Development Index (value),2018,0.737,
TON,Tonga,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.74,
TON,Tonga,HDI,Human Development Index,,hdi,Human Development Index (value),2020,0.742,
TON,Tonga,HDI,Human Development Index,,hdi,Human Development Index (value),2021,0.738,
TON,Tonga,HDI,Human Development Index,,hdi,Human Development Index (value),2022,0.739,
TON,Tonga,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2015,5699.218,
TON,Tonga,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2016,6069.102,
TON,Tonga,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2017,6505.299,
TON,Tonga,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2018,6659.34,
TON,Tonga,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,6866.449,
TON,Tonga,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2020,6892.374,
TON,Tonga,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2021,6471.29,
TON,Tonga,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2022,6360.179,
TON,Tonga,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2015,15.595,
TON,Tonga,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2016,15.734,
TON,Tonga,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2017,15.872,
TON,Tonga,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2018,16.011,
TON,Tonga,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,16.149,
TON,Tonga,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2020,16.287,
TON,Tonga,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2021,16.287,
TON,Tonga,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2022,16.287,
TON,Tonga,HDI,Human Development Index,,hdi_rank,HDI Rank,2022,98,
TON,Tonga,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2015,10.883,
TON,Tonga,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2016,10.875,
TON,Tonga,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2017,10.867,
TON,Tonga,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2018,10.859,
TON,Tonga,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,10.851,
TON,Tonga,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2020,10.88,
TON,Tonga,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2021,10.88,
TON,Tonga,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2022,10.88,
TTO,Trinidad and Tobago,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2015,11.115,
TTO,Trinidad and Tobago,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2016,11.237,
TTO,Trinidad and Tobago,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2017,11.36,
TTO,Trinidad and Tobago,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2018,11.485,
TTO,Trinidad and Tobago,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,11.611,
TTO,Trinidad and Tobago,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2020,11.738,
TTO,Trinidad and Tobago,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2021,11.738,
TTO,Trinidad and Tobago,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2022,11.738,
TTO,Trinidad and Tobago,HDI,Human Development Index,,hdi_rank,HDI Rank,2022,60,
TTO,Trinidad and Tobago,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2015,13.438,
TTO,Trinidad and Tobago,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2016,13.568,
TTO,Trinidad and Tobago,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2017,13.699,
TTO,Trinidad and Tobago,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2018,13.832,
TTO,Trinidad and Tobago,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,13.966,
TTO,Trinidad and Tobago,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2020,14.101,
TTO,Trinidad and Tobago,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2021,14.101,
TTO,Trinidad and Tobago,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2022,14.101,
TTO,Trinidad and Tobago,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2015,29366.247,
TTO,Trinidad and Tobago,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2016,27306.704,
TTO,Trinidad and Tobago,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2017,26267.812,
TTO,Trinidad and Tobago,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2018,24783.03,
TTO,Trinidad and Tobago,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,24662.09,
TTO,Trinidad and Tobago,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2020,23539.749,
TTO,Trinidad and Tobago,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2021,22006.334,
TTO,Trinidad and Tobago,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2022,22473.039,
TTO,Trinidad and Tobago,HDI,Human Development Index,,hdi,Human Development Index (value),2015,0.812,
TTO,Trinidad and Tobago,HDI,Human Development Index,,hdi,Human Development Index (value),2016,0.81,
TTO,Trinidad and Tobago,HDI,Human Development Index,,hdi,Human Development Index (value),2017,0.811,
TTO,Trinidad and Tobago,HDI,Human Development Index,,hdi,Human Development Index (value),2018,0.809,
TTO,Trinidad and Tobago,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.813,
TTO,Trinidad and Tobago,HDI,Human Development Index,,hdi,Human Development Index (value),2020,0.815,
TTO,Trinidad and Tobago,HDI,Human Development Index,,hdi,Human Development Index (value),2021,0.804,
TTO,Trinidad and Tobago,HDI,Human Development Index,,hdi,Human Development Index (value),2022,0.814,
TTO,Trinidad and Tobago,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2015,74.503,
TTO,Trinidad and Tobago,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2016,74.281,
TTO,Trinidad and Tobago,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2017,74.23,
TTO,Trinidad and Tobago,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2018,73.802,
TTO,Trinidad and Tobago,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,74.228,
TTO,Trinidad and Tobago,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2020,74.406,
TTO,Trinidad and Tobago,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2021,72.971,
TTO,Trinidad and Tobago,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2022,74.708,
TUN,Tunisia,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2015,75.692,
TUN,Tunisia,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2016,75.786,
TUN,Tunisia,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2017,75.845,
TUN,Tunisia,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2018,75.95,
TUN,Tunisia,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,75.993,
TUN,Tunisia,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2020,75.292,
TUN,Tunisia,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2021,73.772,
TUN,Tunisia,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2022,74.263,
TUN,Tunisia,HDI,Human Development Index,,hdi,Human Development Index (value),2015,0.724,
TUN,Tunisia,HDI,Human Development Index,,hdi,Human Development Index (value),2016,0.728,
TUN,Tunisia,HDI,Human Development Index,,hdi,Human Development Index (value),2017,0.732,
TUN,Tunisia,HDI,Human Development Index,,hdi,Human Development Index (value),2018,0.737,
TUN,Tunisia,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.74,
TUN,Tunisia,HDI,Human Development Index,,hdi,Human Development Index (value),2020,0.734,
TUN,Tunisia,HDI,Human Development Index,,hdi,Human Development Index (value),2021,0.729,
TUN,Tunisia,HDI,Human Development Index,,hdi,Human Development Index (value),2022,0.732,
TUN,Tunisia,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2015,10472.855,
TUN,Tunisia,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2016,10517.636,
TUN,Tunisia,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2017,10618.967,
TUN,Tunisia,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2018,10775.334,
TUN,Tunisia,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,10821.415,
TUN,Tunisia,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2020,9709.943,
TUN,Tunisia,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2021,10122.964,
TUN,Tunisia,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2022,10296.65,
TUN,Tunisia,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2015,14.186,
TUN,Tunisia,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2016,14.406,
TUN,Tunisia,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2017,14.459,
TUN,Tunisia,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2018,14.512,
TUN,Tunisia,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,14.566,
TUN,Tunisia,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2020,14.62,
TUN,Tunisia,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2021,14.62,
TUN,Tunisia,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2022,14.62,
TUN,Tunisia,HDI,Human Development Index,,hdi_rank,HDI Rank,2022,101,
TUN,Tunisia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2015,7.083,
TUN,Tunisia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2016,7.197,
TUN,Tunisia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2017,7.41,
TUN,Tunisia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2018,7.623,
TUN,Tunisia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,7.786,
TUN,Tunisia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2020,7.953,
TUN,Tunisia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2021,7.953,
TUN,Tunisia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2022,7.953,
TUR,Turkey,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2015,7.958,
TUR,Turkey,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2016,8.1,
TUR,Turkey,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2017,8.268,
TUR,Turkey,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2018,8.451,
TUR,Turkey,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,8.633,
TUR,Turkey,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2020,8.811,
TUR,Turkey,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2021,8.811,
TUR,Turkey,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2022,8.811,
TUR,Turkey,HDI,Human Development Index,,hdi_rank,HDI Rank,2022,45,
TUR,Turkey,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2015,17.788,
TUR,Turkey,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2016,18.275,
TUR,Turkey,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2017,18.673,
TUR,Turkey,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2018,18.975,
TUR,Turkey,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,19.185,
TUR,Turkey,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2020,19.295,
TUR,Turkey,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2021,19.685,
TUR,Turkey,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2022,19.685,
TUR,Turkey,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2015,25415.686,
TUR,Turkey,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2016,25785.76,
TUR,Turkey,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2017,27238.35,
TUR,Turkey,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2018,28001.27,
TUR,Turkey,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,27950.466,
TUR,Turkey,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2020,28380.885,
TUR,Turkey,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2021,31310.012,
TUR,Turkey,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2022,32833.535,
TUR,Turkey,HDI,Human Development Index,,hdi,Human Development Index (value),2015,0.821,
TUR,Turkey,HDI,Human Development Index,,hdi,Human Development Index (value),2016,0.826,
TUR,Turkey,HDI,Human Development Index,,hdi,Human Development Index (value),2017,0.833,
TUR,Turkey,HDI,Human Development Index,,hdi,Human Development Index (value),2018,0.838,
TUR,Turkey,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.842,
TUR,Turkey,HDI,Human Development Index,,hdi,Human Development Index (value),2020,0.835,
TUR,Turkey,HDI,Human Development Index,,hdi,Human Development Index (value),2021,0.841,
TUR,Turkey,HDI,Human Development Index,,hdi,Human Development Index (value),2022,0.855,
TUR,Turkey,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2015,76.646,
TUR,Turkey,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2016,76.66,
TUR,Turkey,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2017,77.141,
TUR,Turkey,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2018,77.563,
TUR,Turkey,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,77.832,
TUR,Turkey,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2020,75.85,
TUR,Turkey,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2021,76.032,
TUR,Turkey,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2022,78.475,
TUV,Tuvalu,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2015,64.06,
TUV,Tuvalu,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2016,64.108,
TUV,Tuvalu,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2017,64.148,
